Titre,Vendeur,Acheteurs,Notes,Date Dernier Avis,Catégorie,Sous-Catégorie,Mots Clés,Lien
خدمة الرد الآلي IVR - الرسائل الصوتية للهاتف,حسن ع.,17,16,منذ 10 أشهر و26 يوم,صوتيات,أداء صوتي,"إعلان, صوت, خدمة, الرد الآلي, تعليق صوتي",https://khamsat.com/audio/ivr/1276475-%D8%AE%D8%AF%D9%85%D8%A9-%D8%A7%D9%84%D8%B1%D8%AF-%D8%A7%D9%84%D8%A2%D9%84%D9%8A-ivr-%D8%A7%D9%84%D8%B1%D8%B3%D8%A7%D8%A6%D9%84-%D8%A7%D9%84%D8%B5%D9%88%D8%AA%D9%8A%D8%A9-%D9%84%D9%84%D9%87%D8%A7%D8%AA%D9%81
خدمة تسجيل رد آلي احترافية – بصوتٍ واضحٍ ومقنع,.Tarek A,0,0,Aucun avis,صوتيات,أداء صوتي,"تسجيل, ivr, رد آلي, تعليق صوتى, voice over",https://khamsat.com/audio/ivr/3424346-%D8%AE%D8%AF%D9%85%D8%A9-%D8%AA%D8%B3%D8%AC%D9%8A%D9%84-%D8%B1%D8%AF-%D8%A2%D9%84%D9%8A-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A%D8%A9-%D8%A8%D8%B5%D9%88%D8%AA-%D9%88%D8%A7%D8%B6%D8%AD-%D9%88%D9%85%D9%82%D9%86%D8%B9
الرد الالي بجودة عالية للمطاعم والشركات,.Randa A,0,0,Aucun avis,صوتيات,أداء صوتي,"تسجيل صوتي, ivr, مقطع صوتي, رد آلي",https://khamsat.com/audio/ivr/3703268-%D8%A7%D9%84%D8%B1%D8%AF-%D8%A7%D9%84%D8%A7%D9%84%D9%8A-%D8%A8%D8%AC%D9%88%D8%AF%D8%A9-%D8%B9%D8%A7%D9%84%D9%8A%D8%A9-%D9%84%D9%84%D9%85%D8%B7%D8%A7%D8%B9%D9%85-%D9%88%D8%A7%D9%84%D8%B4%D8%B1%D9%83%D8%A7%D8%AA
الرد الآلي ivr باللغه الانجليزيه,.Haneen R,0,0,Aucun avis,صوتيات,أداء صوتي,"ivr, رد آلي, تعليق صوتى",https://khamsat.com/audio/ivr/3243152-%D8%A7%D9%84%D8%B1%D8%AF-%D8%A7%D9%84%D8%A2%D9%84%D9%8A-ivr-%D8%A8%D8%A7%D9%84%D9%84%D8%BA%D9%87-%D8%A7%D9%84%D8%A7%D9%86%D8%AC%D9%84%D9%8A%D8%B2%D9%8A%D9%87
تسجيل صوتي  IVR - دبلجة - اعلانات - وثائقي - تعليق صوتي,.Mohamed M,0,0,Aucun avis,صوتيات,أداء صوتي,"دوبلاج, اعلانات, ivr, voice, تعليق صوتى",https://khamsat.com/audio/ivr/3718923-%D8%AA%D8%B3%D8%AC%D9%8A%D9%84-%D8%B5%D9%88%D8%AA%D9%8A-ivr-%D8%AF%D8%A8%D9%84%D8%AC%D8%A9-%D8%A7%D8%B9%D9%84%D8%A7%D9%86%D8%A7%D8%AA-%D9%88%D8%AB%D8%A7%D8%A6%D9%82%D9%8A-%D8%AA%D8%B9%D9%84%D9%8A%D9%82-%D8%B5%D9%88%D8%AA%D9%8A
خدمة الرد الالي للشركات و المؤسسات,دانه ا.,0,0,Aucun avis,صوتيات,أداء صوتي,"اعلانات, ivr, صوتي, تعليق, الالي",https://khamsat.com/audio/ivr/2861397-%D8%AE%D8%AF%D9%85%D8%A9-%D8%A7%D9%84%D8%B1%D8%AF-%D8%A7%D9%84%D8%A7%D9%84%D9%8A-%D9%84%D9%84%D8%B4%D8%B1%D9%83%D8%A7%D8%AA-%D9%88-%D8%A7%D9%84%D9%85%D8%A4%D8%B3%D8%B3%D8%A7%D8%AA
التعليق الصوتي التقني بأنواعه وباللغة العربية الفصحى,.Baraa S,0,0,Aucun avis,صوتيات,أداء صوتي,"عربي, تدقيق لغوي, الفصحى, تعليق صوتى, voiceover",https://khamsat.com/audio/ivr/3051267-%D8%A7%D9%84%D8%AA%D8%B9%D9%84%D9%8A%D9%82-%D8%A7%D9%84%D8%B5%D9%88%D8%AA%D9%8A-%D8%A7%D9%84%D8%AA%D9%82%D9%86%D9%8A-%D8%A8%D8%A3%D9%86%D9%88%D8%A7%D8%B9%D9%87-%D9%88%D8%A8%D8%A7%D9%84%D9%84%D8%BA%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D8%A7%D9%84%D9%81%D8%B5%D8%AD%D9%89
تسجيل خدمة الرد الآلي IVR بإحترافية وبجودة عالية,محمد خ.,0,0,Aucun avis,صوتيات,أداء صوتي,"الرد الآلي, ivr, رد آلي, تعليق صوتى, voiceover",https://khamsat.com/audio/ivr/2943512-%D8%AA%D8%B3%D8%AC%D9%8A%D9%84-%D8%AE%D8%AF%D9%85%D8%A9-%D8%A7%D9%84%D8%B1%D8%AF-%D8%A7%D9%84%D8%A2%D9%84%D9%8A-ivr-%D8%A8%D8%A5%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A%D8%A9-%D9%88%D8%A8%D8%AC%D9%88%D8%AF%D8%A9-%D8%B9%D8%A7%D9%84%D9%8A%D8%A9
الرد الآلي عربي انجليزي IVR فصحى لكنة خليجية,.Ahmed F,3,2,منذ سنتين و10 أشهر,صوتيات,أداء صوتي,Aucun tag,https://khamsat.com/audio/ivr/1638257-%D8%A7%D9%84%D8%B1%D8%AF-%D8%A7%D9%84%D8%A2%D9%84%D9%8A-%D8%B9%D8%B1%D8%A8%D9%8A-%D8%A7%D9%86%D8%AC%D9%84%D9%8A%D8%B2%D9%8A-ivr-%D9%81%D8%B5%D8%AD%D9%89-%D9%84%D9%83%D9%86%D8%A9-%D8%AE%D9%84%D9%8A%D8%AC%D9%8A%D8%A9
الرد الآلي الاحترافي على الهاتف بصوت نسائي رخيم  IVR,.Yousef M,30,16,منذ 4 سنوات و8 أشهر,صوتيات,أداء صوتي,"الرد الآلي, ivr, التعليق الصوتي, رسائل الهاتف, الخدمة الصوتية",https://khamsat.com/audio/ivr/821647-%D8%A7%D9%84%D8%B1%D8%AF-%D8%A7%D9%84%D8%A2%D9%84%D9%8A-%D8%A7%D9%84%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D9%87%D8%A7%D8%AA%D9%81-%D8%A8%D8%B5%D9%88%D8%AA-%D9%86%D8%B3%D8%A7%D8%A6%D9%8A-%D8%B1%D8%AE%D9%8A%D9%85-ivr
تعليق وتمثيل صوتي باللهجة الخليجية والفصحى بخبرة 10 سنوات,.Abdallah I,610,442,منذ 5 أيام و13 ساعة,صوتيات,تعليق صوتي,"صوتي, تعليق, سعودي, معلق, voice",https://khamsat.com/audio/male-voice-over/1306706-%D8%AA%D8%B9%D9%84%D9%8A%D9%82-%D9%88%D8%AA%D9%85%D8%AB%D9%8A%D9%84-%D8%B5%D9%88%D8%AA%D9%8A-%D8%A8%D8%A7%D9%84%D9%84%D9%87%D8%AC%D8%A9-%D8%A7%D9%84%D8%AE%D9%84%D9%8A%D8%AC%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D9%81%D8%B5%D8%AD%D9%89-%D8%A8%D8%AE%D8%A8%D8%B1%D8%A9-10-%D8%B3%D9%86%D9%88%D8%A7%D8%AA
تعليق صوتي بعدة ألوان صوتية مقابل 5 دولار لكل 60 كلمة,.Mohamed Lamine L,2,1,منذ 6 أشهر و10 أيام,صوتيات,تعليق صوتي,"صوتي, تعليق",https://khamsat.com/audio/male-voice-over/1647062-%D8%AA%D8%B9%D9%84%D9%8A%D9%82-%D8%B5%D9%88%D8%AA%D9%8A-%D8%A8%D8%B9%D8%AF%D8%A9-%D8%A3%D9%84%D9%88%D8%A7%D9%86-%D8%B5%D9%88%D8%AA%D9%8A%D8%A9-%D9%85%D9%82%D8%A7%D8%A8%D9%84-5-%D8%AF%D9%88%D9%84%D8%A7%D8%B1-%D9%84%D9%83%D9%84-60-%D9%83%D9%84%D9%85%D8%A9
تعليق صوتي مميز باللغة العربية أو بالإنجليزية Voice Over,.Gamal A,27,19,منذ 5 أيام و9 ساعات,صوتيات,تعليق صوتي,"فيديو اعلاني, وثائقي, التعليق الصوتي, voice over, فويس اوفر",https://khamsat.com/audio/male-voice-over/2498368-%D8%AA%D8%B9%D9%84%D9%8A%D9%82-%D8%B5%D9%88%D8%AA%D9%8A-%D9%85%D9%85%D9%8A%D8%B2-%D8%A8%D8%A7%D9%84%D9%84%D8%BA%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D8%A3%D9%88-%D8%A8%D8%A7%D9%84%D8%A5%D9%86%D8%AC%D9%84%D9%8A%D8%B2%D9%8A%D8%A9-voice-over
خدمة التعليق الصوتي بصوت رخيم فصحى مصري وثائقي شعري,.Ahmed G,42,36,منذ 21 يوم و21 ساعة,صوتيات,تعليق صوتي,"الفصحى, تعليق صوتي, voice over, معلق صوتي, اللهجة المصرية",https://khamsat.com/audio/male-voice-over/2465922-%D8%AE%D8%AF%D9%85%D8%A9-%D8%A7%D9%84%D8%AA%D8%B9%D9%84%D9%8A%D9%82-%D8%A7%D9%84%D8%B5%D9%88%D8%AA%D9%8A-%D8%A8%D8%B5%D9%88%D8%AA-%D8%B1%D8%AE%D9%8A%D9%85-%D9%81%D8%B5%D8%AD%D9%89-%D9%85%D8%B5%D8%B1%D9%8A-%D9%88%D8%AB%D8%A7%D8%A6%D9%82%D9%8A-%D8%B4%D8%B9%D8%B1%D9%8A
تعليق صوتي  باللغه العربية و الانجليزية,سفيان ش.,548,400,منذ 26 دقيقة,صوتيات,تعليق صوتي,"عربي, انجليزي, صوتي, تعليق, معلق",https://khamsat.com/audio/male-voice-over/1489734-%D8%AA%D8%B9%D9%84%D9%8A%D9%82-%D8%B5%D9%88%D8%AA%D9%8A-%D8%A8%D8%A7%D9%84%D9%84%D8%BA%D9%87-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D9%88-%D8%A7%D9%84%D8%A7%D9%86%D8%AC%D9%84%D9%8A%D8%B2%D9%8A%D8%A9
تعليق صوتي بالعربية الفصحى والانجليزية والعامية المصرية,إبراهيم ا.,23,20,منذ شهرين و6 أيام,صوتيات,تعليق صوتي,"هندسة صوتية, التعليق الصوتي, تعليق صوتي, فويس, فويس اوفر",https://khamsat.com/audio/male-voice-over/2455976-%D8%AA%D8%B9%D9%84%D9%8A%D9%82-%D8%B5%D9%88%D8%AA%D9%8A-%D8%A8%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D8%A7%D9%84%D9%81%D8%B5%D8%AD%D9%89-%D9%88%D8%A7%D9%84%D8%A7%D9%86%D8%AC%D9%84%D9%8A%D8%B2%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%B9%D8%A7%D9%85%D9%8A%D8%A9-%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A%D8%A9
تعليق صوتي إحترافي باللهجة السعودية,أحمد ش.,111,67,منذ 23 يوم و5 ساعات,صوتيات,تعليق صوتي,"صوت, اللهجة, تعليق صوتي, voice over, معلق صوتي",https://khamsat.com/audio/male-voice-over/2690412-%D8%AA%D8%B9%D9%84%D9%8A%D9%82-%D8%B5%D9%88%D8%AA%D9%8A-%D8%A5%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A-%D8%A8%D8%A7%D9%84%D9%84%D9%87%D8%AC%D8%A9-%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A%D8%A9
تعليق صوتي إعلاني بكافة اللهجات الخليجية,أحمد ا.,232,184,منذ 8 ساعات و8 دقائق,صوتيات,تعليق صوتي,"إعلان, جرافيك, سعودية, خليجية, صوتي, حيوي, تعليق, مصري, تفاعلي, موشن",https://khamsat.com/audio/male-voice-over/1817991-%D8%AA%D8%B9%D9%84%D9%8A%D9%82-%D8%B5%D9%88%D8%AA%D9%8A-%D8%A5%D8%B9%D9%84%D8%A7%D9%86%D9%8A-%D8%A8%D9%83%D8%A7%D9%81%D8%A9-%D8%A7%D9%84%D9%84%D9%87%D8%AC%D8%A7%D8%AA-%D8%A7%D9%84%D8%AE%D9%84%D9%8A%D8%AC%D9%8A%D8%A9
تعليق صوتي بأسلوب تفاعلي وأداء فخم وجودة ممتازة,عمر س.,1,1,منذ 6 أشهر و13 يوم,صوتيات,تعليق صوتي,"تسجيل, صوتي, تعليق, تعليق صوتي, voiceover",https://khamsat.com/audio/male-voice-over/3022287-%D8%AA%D8%B9%D9%84%D9%8A%D9%82-%D8%B5%D9%88%D8%AA%D9%8A-%D8%A8%D8%A3%D8%B3%D9%84%D9%88%D8%A8-%D8%AA%D9%81%D8%A7%D8%B9%D9%84%D9%8A-%D9%88%D8%A3%D8%AF%D8%A7%D8%A1-%D9%81%D8%AE%D9%85-%D9%88%D8%AC%D9%88%D8%AF%D8%A9-%D9%85%D9%85%D8%AA%D8%A7%D8%B2%D8%A9
تعليق صوتي عربي احترافي للإعلانات,.Oussama El Montassir Billah H,145,106,منذ 21 يوم و4 ساعات,صوتيات,تعليق صوتي,"رد آلي, تعليق صوتي, voice over, معلق صوتي, voiceover",https://khamsat.com/audio/male-voice-over/2492492-%D8%AA%D8%B9%D9%84%D9%8A%D9%82-%D8%B5%D9%88%D8%AA%D9%8A-%D8%B9%D8%B1%D8%A8%D9%8A-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A-%D9%84%D9%84%D8%A5%D8%B9%D9%84%D8%A7%D9%86%D8%A7%D8%AA
تعليق صوتي احترافي باللهجة الخليجية والفصحى للموشن جرافيك,.Fawzy A,250,218,منذ 3 ساعات و34 دقيقة,صوتيات,تعليق صوتي,"صوت, تسجيل, سعودي, معلق, موشن",https://khamsat.com/audio/male-voice-over/2189117-%D8%AA%D8%B9%D9%84%D9%8A%D9%82-%D8%B5%D9%88%D8%AA%D9%8A-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A-%D8%A8%D8%A7%D9%84%D9%84%D9%87%D8%AC%D8%A9-%D8%A7%D9%84%D8%AE%D9%84%D9%8A%D8%AC%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D9%81%D8%B5%D8%AD%D9%89-%D9%84%D9%84%D9%85%D9%88%D8%B4%D9%86-%D8%AC%D8%B1%D8%A7%D9%81%D9%8A%D9%83
تعليق صوتي احترافي بلهجة خليجية,بهاء ي.,8,6,منذ شهرين و27 يوم,صوتيات,تعليق صوتي,"إعلان, سعودي, خليجي, معلق صوتي, فويس اوفر",https://khamsat.com/audio/male-voice-over/2769938-%D8%AA%D8%B9%D9%84%D9%8A%D9%82-%D8%B5%D9%88%D8%AA%D9%8A-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A-%D8%A8%D9%84%D9%87%D8%AC%D8%A9-%D8%AE%D9%84%D9%8A%D8%AC%D9%8A%D8%A9
تعليق صوتي احترافي باللغة الإنجليزية,.Hamza A,40,32,منذ شهر و22 يوم,صوتيات,تعليق صوتي,"جرافيك, صوتي, تعليق, أوفر, فويس",https://khamsat.com/audio/male-voice-over/1607788-%D8%AA%D8%B9%D9%84%D9%8A%D9%82-%D8%B5%D9%88%D8%AA%D9%8A-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A-%D8%A8%D8%A7%D9%84%D9%84%D8%BA%D8%A9-%D8%A7%D9%84%D8%A5%D9%86%D8%AC%D9%84%D9%8A%D8%B2%D9%8A%D8%A9
تسجيل صوتي احترافي اعلان لعدة شركات,احمد ا.,63,45,منذ 27 يوم و8 ساعات,صوتيات,تعليق صوتي,"اعلان, صوتيات, موشن جرافيك, تعليق صوتى, التعليق الصوتي",https://khamsat.com/audio/male-voice-over/2590619-%D8%AA%D8%B3%D8%AC%D9%8A%D9%84-%D8%B5%D9%88%D8%AA%D9%8A-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A-%D8%A7%D8%B9%D9%84%D8%A7%D9%86-%D9%84%D8%B9%D8%AF%D8%A9-%D8%B4%D8%B1%D9%83%D8%A7%D8%AA
تسجيل قرآن بصوت رائع وأحكام ممتازة ومقامات متنوعة,.Mahmod H,7,6,منذ 3 أشهر و28 يوم,صوتيات,تعليق صوتي,"صوت, تسجيل, رائع, التجويد, الحروف, سور, القران, أحكام, مخارج",https://khamsat.com/audio/male-voice-over/1966962-%D8%AA%D8%B3%D8%AC%D9%8A%D9%84-%D9%82%D8%B1%D8%A2%D9%86-%D8%A8%D8%B5%D9%88%D8%AA-%D8%B1%D8%A7%D8%A6%D8%B9-%D9%88%D8%A3%D8%AD%D9%83%D8%A7%D9%85-%D9%85%D9%85%D8%AA%D8%A7%D8%B2%D8%A9-%D9%88%D9%85%D9%82%D8%A7%D9%85%D8%A7%D8%AA-%D9%85%D8%AA%D9%86%D9%88%D8%B9%D8%A9
تعليق صوتي خليجي ل فيديو موشن جرافيك,.Rami A,47,35,منذ 5 أشهر و6 ساعات,صوتيات,تعليق صوتي,"اعلانات تجارية, موشن جرافيك, تعليق صوتي, معلق صوتي, فويس اوفر",https://khamsat.com/audio/male-voice-over/2457701-%D8%AA%D8%B9%D9%84%D9%8A%D9%82-%D8%B5%D9%88%D8%AA%D9%8A-%D8%AE%D9%84%D9%8A%D8%AC%D9%8A-%D9%84-%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%85%D9%88%D8%B4%D9%86-%D8%AC%D8%B1%D8%A7%D9%81%D9%8A%D9%83
تعليق صوتي احترافي باللغة العربية,.Ehab H,1,1,منذ سنة و5 أشهر,صوتيات,تعليق صوتي,"دوبلاج, اعلانات, تسجيل, احترافي, صوتي, وثائقي, تعليق, voice, over, تعليق صوتى",https://khamsat.com/audio/male-voice-over/2672336-%D8%AA%D8%B9%D9%84%D9%8A%D9%82-%D8%B5%D9%88%D8%AA%D9%8A-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A-%D8%A8%D8%A7%D9%84%D9%84%D8%BA%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9
تعليق صوتي احترافي بصوت رخيم لغة عربية فصحى,سائد ا.,99,70,منذ 15 يوم و21 ساعة,صوتيات,تعليق صوتي,"احترافية, تسجيل صوتي, تعليق صوتي, معلق صوتي, voiceover",https://khamsat.com/audio/male-voice-over/2712751-%D8%AA%D8%B9%D9%84%D9%8A%D9%82-%D8%B5%D9%88%D8%AA%D9%8A-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A-%D8%A8%D8%B5%D9%88%D8%AA-%D8%B1%D8%AE%D9%8A%D9%85-%D9%84%D8%BA%D8%A9-%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D9%81%D8%B5%D8%AD%D9%89
تعليق صوتي باللهجة السعودية,حامد م.,281,208,منذ يوم و4 ساعات,صوتيات,تعليق صوتي,"صوتي, صوتية, تعليق, سعودي, فصحى",https://khamsat.com/audio/male-voice-over/2554787-%D8%AA%D8%B9%D9%84%D9%8A%D9%82-%D8%B5%D9%88%D8%AA%D9%8A-%D8%A8%D8%A7%D9%84%D9%84%D9%87%D8%AC%D8%A9-%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A%D8%A9
تمثيل صوتي للإنمي وللرسوم المتحركة بالفصحى,سامح د.,5,5,منذ 10 أيام و20 ساعة,صوتيات,تعليق صوتي,"صوتي, تعليق, التعليق, المتحركة, الصوتي, أوفر, فويس, تمثيل, اوفر, للرسوم",https://khamsat.com/audio/male-voice-over/2271256-%D8%AA%D9%85%D8%AB%D9%8A%D9%84-%D8%B5%D9%88%D8%AA%D9%8A-%D9%84%D9%84%D8%A5%D9%86%D9%85%D9%8A-%D9%88%D9%84%D9%84%D8%B1%D8%B3%D9%88%D9%85-%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%B1%D9%83%D8%A9-%D8%A8%D8%A7%D9%84%D9%81%D8%B5%D8%AD%D9%89
تعليق صوتي احترافي باللهجة السعودية/الخليجية,.Ameen F,32,25,منذ 5 أيام و22 ساعة,صوتيات,تعليق صوتي,"سعودي, خليجي, تعليق صوتي, voice over, موشن غرافيك",https://khamsat.com/audio/male-voice-over/3175977-%D8%AA%D8%B9%D9%84%D9%8A%D9%82-%D8%B5%D9%88%D8%AA%D9%8A-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A-%D8%A8%D8%A7%D9%84%D9%84%D9%87%D8%AC%D8%A9-%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A%D8%A9%D8%A7%D9%84%D8%AE%D9%84%D9%8A%D8%AC%D9%8A%D8%A9
تقديم تعليق صوتى بلهجات متعدده مصرى فصحى سعودى كويتى,.Noura R,3,3,منذ 8 أيام و21 ساعة,صوتيات,تعليق صوتي,"اعلانات, الهندسة الصوتية, تعليق صوتى",https://khamsat.com/audio/male-voice-over/3152023-%D8%AA%D9%82%D8%AF%D9%8A%D9%85-%D8%AA%D8%B9%D9%84%D9%8A%D9%82-%D8%B5%D9%88%D8%AA%D9%89-%D8%A8%D9%84%D9%87%D8%AC%D8%A7%D8%AA-%D9%85%D8%AA%D8%B9%D8%AF%D8%AF%D9%87-%D9%85%D8%B5%D8%B1%D9%89-%D9%81%D8%B5%D8%AD%D9%89-%D8%B3%D8%B9%D9%88%D8%AF%D9%89-%D9%83%D9%88%D9%8A%D8%AA%D9%89
التعليق الصوتي بالعربية الفصحى و المحلية الاماراتية,محمد ا.,2,2,منذ شهر و15 يوم,صوتيات,تعليق صوتي,"عربي, صوتي, التعليق, تعليق صوتي, voiceover",https://khamsat.com/audio/male-voice-over/3272477-%D8%A7%D9%84%D8%AA%D8%B9%D9%84%D9%8A%D9%82-%D8%A7%D9%84%D8%B5%D9%88%D8%AA%D9%8A-%D8%A8%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D8%A7%D9%84%D9%81%D8%B5%D8%AD%D9%89-%D9%88-%D8%A7%D9%84%D9%85%D8%AD%D9%84%D9%8A%D8%A9-%D8%A7%D9%84%D8%A7%D9%85%D8%A7%D8%B1%D8%A7%D8%AA%D9%8A%D8%A9
تعليق صوتي احترافي باللغة العربية الفصحى أو اللهجة الخليجية,.Khaled H,239,152,منذ 3 أشهر ويومين,صوتيات,تعليق صوتي,"اعلان, صوت, تسجيل, صوتي, تعليق",https://khamsat.com/audio/male-voice-over/987152-%D8%AA%D8%B9%D9%84%D9%8A%D9%82-%D8%B5%D9%88%D8%AA%D9%8A-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A-%D8%A8%D8%A7%D9%84%D9%84%D8%BA%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D8%A7%D9%84%D9%81%D8%B5%D8%AD%D9%89-%D8%A3%D9%88-%D8%A7%D9%84%D9%84%D9%87%D8%AC%D8%A9-%D8%A7%D9%84%D8%AE%D9%84%D9%8A%D8%AC%D9%8A%D8%A9
تعليق صوتي باللهجة الخليجية بنبرات منوعة,أسامة ب.,24,21,منذ 3 أشهر ويومين,صوتيات,تعليق صوتي,"تعليق, خليجي, تعليق صوتي, لهجة, الخليجية",https://khamsat.com/audio/male-voice-over/2881857-%D8%AA%D8%B9%D9%84%D9%8A%D9%82-%D8%B5%D9%88%D8%AA%D9%8A-%D8%A8%D8%A7%D9%84%D9%84%D9%87%D8%AC%D8%A9-%D8%A7%D9%84%D8%AE%D9%84%D9%8A%D8%AC%D9%8A%D8%A9-%D8%A8%D9%86%D8%A8%D8%B1%D8%A7%D8%AA-%D9%85%D9%86%D9%88%D8%B9%D8%A9
التعليق الصوتي لكل أنواع النصوص بصوت مميز,شيماء ا.,53,44,منذ شهر و10 أيام,صوتيات,تعليق صوتي,"صوتي, وثائقي, تعليق, فويس, اوفر",https://khamsat.com/audio/male-voice-over/1794112-%D8%A7%D9%84%D8%AA%D8%B9%D9%84%D9%8A%D9%82-%D8%A7%D9%84%D8%B5%D9%88%D8%AA%D9%8A-%D9%84%D9%83%D9%84-%D8%A3%D9%86%D9%88%D8%A7%D8%B9-%D8%A7%D9%84%D9%86%D8%B5%D9%88%D8%B5-%D8%A8%D8%B5%D9%88%D8%AA-%D9%85%D9%85%D9%8A%D8%B2
تعليق صوتي بلغة عربية ممتازة والإنجليزية الأميريكية,محمود ع.,43,25,منذ 3 أشهر و21 يوم,صوتيات,تعليق صوتي,"تعليق, تعليق صوتي, معلق صوتي, اعلانات سوشيال ميديا, تعليق بالإنجليزية",https://khamsat.com/audio/male-voice-over/1468977-%D8%AA%D8%B9%D9%84%D9%8A%D9%82-%D8%B5%D9%88%D8%AA%D9%8A-%D8%A8%D9%84%D8%BA%D8%A9-%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D9%85%D9%85%D8%AA%D8%A7%D8%B2%D8%A9-%D9%88%D8%A7%D9%84%D8%A5%D9%86%D8%AC%D9%84%D9%8A%D8%B2%D9%8A%D8%A9-%D8%A7%D9%84%D8%A3%D9%85%D9%8A%D8%B1%D9%8A%D9%83%D9%8A%D8%A9
معلق صوتي سعودي عامية سعودية عربية فصحى عامية مصرية,عبدالله ع.,146,98,منذ 18 يوم و8 ساعات,صوتيات,تعليق صوتي,"هندسة صوتية, تعليق صوتي, voice over, معلق صوتي, فويس اوفر",https://khamsat.com/audio/male-voice-over/2472185-%D9%85%D8%B9%D9%84%D9%82-%D8%B5%D9%88%D8%AA%D9%8A-%D8%B3%D8%B9%D9%88%D8%AF%D9%8A-%D8%B9%D8%A7%D9%85%D9%8A%D8%A9-%D8%B3%D8%B9%D9%88%D8%AF%D9%8A%D8%A9-%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D9%81%D8%B5%D8%AD%D9%89-%D8%B9%D8%A7%D9%85%D9%8A%D8%A9-%D9%85%D8%B5%D8%B1%D9%8A%D8%A9
تعليق صوتى احترافى بأداء مميز وجذاب voice over,.Mohamed S,57,39,منذ يومين و20 ساعة,صوتيات,تعليق صوتي,"اعلان, دوبلاج, كتب, صوتية, صوتى, رد, تعليق, وثائقى, voice, آلى",https://khamsat.com/audio/male-voice-over/2251658-%D8%AA%D8%B9%D9%84%D9%8A%D9%82-%D8%B5%D9%88%D8%AA%D9%89-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%89-%D8%A8%D8%A3%D8%AF%D8%A7%D8%A1-%D9%85%D9%85%D9%8A%D8%B2-%D9%88%D8%AC%D8%B0%D8%A7%D8%A8-voice-over
تعليق صوتي لكل مشاريعكم بصوت رجالي دافئ و تسجيل نقي,.Amine Taha Z,45,35,منذ سنة و11 شهر,صوتيات,تعليق صوتي,"اشهار, تسجيل, صوتي, وثائقي, الرد, الكتب, تعليق, الصوتية, الالي, المجيب",https://khamsat.com/audio/male-voice-over/1410845-%D8%AA%D8%B9%D9%84%D9%8A%D9%82-%D8%B5%D9%88%D8%AA%D9%8A-%D9%84%D9%83%D9%84-%D9%85%D8%B4%D8%A7%D8%B1%D9%8A%D8%B9%D9%83%D9%85-%D8%A8%D8%B5%D9%88%D8%AA-%D8%B1%D8%AC%D8%A7%D9%84%D9%8A-%D8%AF%D8%A7%D9%81%D8%A6-%D9%88-%D8%AA%D8%B3%D8%AC%D9%8A%D9%84-%D9%86%D9%82%D9%8A
